* Measurement data measured by REW V5.19
* Source: /mnt/tmp/Users/Niklas/Desktop/KITCHEN NO SMOOTH.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 5, 2019 5:31:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 80.0 dB
* Note: Measurement imported from /mnt/tmp/Users/Niklas/Desktop/KITCHEN NO SMOOTH.txt Format: Comma/Tab/Space delimited data 60155 values loaded, 20 Hz to 22,049 Hz
* Measurement: KITCHEN NO SMOOTH.tx
* Smoothing: Variable
* Frequency Step: 0.25 Hz
* Start Frequency: 20.142 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5873.642 78.246 0.000
5873.892 78.246 0.000
5874.142 78.246 0.000
5874.392 78.246 0.000
5874.642 78.246 0.000
5874.892 78.246 0.000
5875.142 78.246 0.000
5875.392 78.246 0.000
5875.642 78.245 0.000
5875.892 78.245 0.000
5876.142 78.245 0.000
5876.392 78.245 0.000
5876.642 78.245 0.000
5876.892 78.245 0.000
5877.142 78.245 0.000
5877.392 78.245 0.000
5877.642 78.245 0.000
5877.892 78.245 0.000
5878.142 78.245 0.000
5878.392 78.244 0.000
5878.642 78.244 0.000
5878.892 78.244 0.000
5879.142 78.244 0.000
5879.392 78.244 0.000
5879.642 78.244 0.000
5879.892 78.244 0.000
5880.142 78.244 0.000
5880.392 78.244 0.000
5880.642 78.244 0.000
5880.892 78.243 0.000
5881.142 78.243 0.000
5881.392 78.243 0.000
5881.642 78.243 0.000
5881.892 78.243 0.000
5882.142 78.243 0.000
5882.392 78.243 0.000
5882.642 78.243 0.000
5882.892 78.243 0.000
5883.142 78.243 0.000
5883.392 78.243 0.000
5883.642 78.242 0.000
5883.892 78.242 0.000
5884.142 78.242 0.000
5884.392 78.242 0.000
5884.642 78.242 0.000
5884.892 78.242 0.000
5885.142 78.242 0.000
5885.392 78.242 0.000
5885.642 78.242 0.000
5885.892 78.242 0.000
5886.142 78.241 0.000
5886.392 78.241 0.000
5886.642 78.241 0.000
5886.892 78.241 0.000
5887.142 78.241 0.000
5887.392 78.241 0.000
5887.642 78.241 0.000
5887.892 78.241 0.000
5888.142 78.241 0.000
5888.392 78.241 0.000
5888.642 78.241 0.000
5888.892 78.240 0.000
5889.142 78.240 0.000
5889.392 78.240 0.000
5889.642 78.240 0.000
5889.892 78.240 0.000
5890.142 78.240 0.000
5890.392 78.240 0.000
5890.642 78.240 0.000
5890.892 78.240 0.000
5891.142 78.240 0.000
5891.392 78.239 0.000
5891.642 78.239 0.000
5891.892 78.239 0.000
5892.142 78.239 0.000
5892.392 78.239 0.000
5892.642 78.239 0.000
5892.892 78.239 0.000
5893.142 78.239 0.000
5893.392 78.239 0.000
5893.642 78.239 0.000
5893.892 78.238 0.000
5894.142 78.238 0.000
5894.392 78.238 0.000
5894.642 78.238 0.000
5894.892 78.238 0.000
5895.142 78.238 0.000
5895.392 78.238 0.000
5895.642 78.238 0.000
5895.892 78.238 0.000
5896.142 78.238 0.000
5896.392 78.238 0.000
5896.642 78.237 0.000
5896.892 78.237 0.000
5897.142 78.237 0.000
5897.392 78.237 0.000
5897.642 78.237 0.000
5897.892 78.237 0.000
5898.142 78.237 0.000
5898.392 78.237 0.000
5898.642 78.237 0.000
5898.892 78.237 0.000
5899.142 78.236 0.000
5899.392 78.236 0.000
5899.642 78.236 0.000
5899.892 78.236 0.000
5900.142 78.236 0.000
5900.392 78.236 0.000
5900.642 78.236 0.000
5900.892 78.236 0.000
5901.142 78.236 0.000
5901.392 78.236 0.000
5901.642 78.235 0.000
5901.892 78.235 0.000
5902.142 78.235 0.000
5902.392 78.235 0.000
5902.642 78.235 0.000
5902.892 78.235 0.000
5903.142 78.235 0.000
5903.392 78.235 0.000
5903.642 78.235 0.000
5903.892 78.235 0.000
5904.142 78.235 0.000
5904.392 78.234 0.000
5904.642 78.234 0.000
5904.892 78.234 0.000
5905.142 78.234 0.000
5905.392 78.234 0.000
5905.642 78.234 0.000
5905.892 78.234 0.000
5906.142 78.234 0.000
5906.392 78.234 0.000
5906.642 78.234 0.000
5906.892 78.233 0.000
5907.142 78.233 0.000
5907.392 78.233 0.000
5907.642 78.233 0.000
5907.892 78.233 0.000
5908.142 78.233 0.000
5908.392 78.233 0.000
5908.642 78.233 0.000
5908.892 78.233 0.000
5909.142 78.233 0.000
5909.392 78.232 0.000
5909.642 78.232 0.000
5909.892 78.232 0.000
5910.142 78.232 0.000
5910.392 78.232 0.000
5910.642 78.232 0.000
5910.892 78.232 0.000
5911.142 78.232 0.000
5911.392 78.232 0.000
5911.642 78.232 0.000
5911.892 78.231 0.000
5912.142 78.231 0.000
5912.392 78.231 0.000
5912.642 78.231 0.000
5912.892 78.231 0.000
5913.142 78.231 0.000
5913.392 78.231 0.000
5913.642 78.231 0.000
5913.892 78.231 0.000
5914.142 78.231 0.000
5914.392 78.230 0.000
5914.642 78.230 0.000
5914.892 78.230 0.000
5915.142 78.230 0.000
5915.392 78.230 0.000
5915.642 78.230 0.000
5915.892 78.230 0.000
5916.142 78.230 0.000
5916.392 78.230 0.000
5916.642 78.230 0.000
5916.892 78.230 0.000
5917.142 78.229 0.000
5917.392 78.229 0.000
5917.642 78.229 0.000
5917.892 78.229 0.000
5918.142 78.229 0.000
5918.392 78.229 0.000
5918.642 78.229 0.000
5918.892 78.229 0.000
5919.142 78.229 0.000
5919.392 78.229 0.000
5919.642 78.228 0.000
5919.892 78.228 0.000
5920.142 78.228 0.000
5920.392 78.228 0.000
5920.642 78.228 0.000
5920.892 78.228 0.000
5921.142 78.228 0.000
5921.392 78.228 0.000
5921.642 78.228 0.000
5921.892 78.228 0.000
5922.142 78.227 0.000
5922.392 78.227 0.000
5922.642 78.227 0.000
5922.892 78.227 0.000
5923.142 78.227 0.000
5923.392 78.227 0.000
5923.642 78.227 0.000
5923.892 78.227 0.000
5924.142 78.227 0.000
5924.392 78.227 0.000
5924.642 78.226 0.000
5924.892 78.226 0.000
5925.142 78.226 0.000
5925.392 78.226 0.000
5925.642 78.226 0.000
5925.892 78.226 0.000
5926.142 78.226 0.000
5926.392 78.226 0.000
5926.642 78.226 0.000
5926.892 78.226 0.000
5927.142 78.225 0.000
5927.392 78.225 0.000
5927.642 78.225 0.000
5927.892 78.225 0.000
5928.142 78.225 0.000
5928.392 78.225 0.000
5928.642 78.225 0.000
5928.892 78.225 0.000
5929.142 78.225 0.000
5929.392 78.225 0.000
5929.642 78.224 0.000
5929.892 78.224 0.000
5930.142 78.224 0.000
5930.392 78.224 0.000
5930.642 78.224 0.000
5930.892 78.224 0.000
5931.142 78.224 0.000
5931.392 78.224 0.000
5931.642 78.224 0.000
5931.892 78.224 0.000
5932.142 78.223 0.000
5932.392 78.223 0.000
5932.642 78.223 0.000
5932.892 78.223 0.000
5933.142 78.223 0.000
5933.392 78.223 0.000
5933.642 78.223 0.000
5933.892 78.223 0.000
5934.142 78.223 0.000
5934.392 78.223 0.000
5934.642 78.222 0.000
5934.892 78.222 0.000
5935.142 78.222 0.000
5935.392 78.222 0.000
5935.642 78.222 0.000
5935.892 78.222 0.000
5936.142 78.222 0.000
5936.392 78.222 0.000
5936.642 78.222 0.000
5936.892 78.222 0.000
5937.142 78.221 0.000
5937.392 78.221 0.000
5937.642 78.221 0.000
5937.892 78.221 0.000
5938.142 78.221 0.000
5938.392 78.221 0.000
5938.642 78.221 0.000
5938.892 78.221 0.000
5939.142 78.221 0.000
5939.392 78.220 0.000
5939.642 78.220 0.000
5939.892 78.220 0.000
5940.142 78.220 0.000
5940.392 78.220 0.000
5940.642 78.220 0.000
5940.892 78.220 0.000
5941.142 78.220 0.000
5941.392 78.220 0.000
5941.642 78.220 0.000
5941.892 78.219 0.000
5942.142 78.219 0.000
5942.392 78.219 0.000
5942.642 78.219 0.000
5942.892 78.219 0.000
5943.142 78.219 0.000
5943.392 78.219 0.000
5943.642 78.219 0.000
5943.892 78.219 0.000
5944.142 78.219 0.000
5944.392 78.218 0.000
5944.642 78.218 0.000
5944.892 78.218 0.000
5945.142 78.218 0.000
5945.392 78.218 0.000
5945.642 78.218 0.000
5945.892 78.218 0.000
5946.142 78.218 0.000
5946.392 78.218 0.000
5946.642 78.218 0.000
5946.892 78.217 0.000
5947.142 78.217 0.000
5947.392 78.217 0.000
5947.642 78.217 0.000
5947.892 78.217 0.000
5948.142 78.217 0.000
5948.392 78.217 0.000
5948.642 78.217 0.000
5948.892 78.217 0.000
5949.142 78.216 0.000
5949.392 78.216 0.000
5949.642 78.216 0.000
5949.892 78.216 0.000
5950.142 78.216 0.000
5950.392 78.216 0.000
5950.642 78.216 0.000
5950.892 78.216 0.000
5951.142 78.216 0.000
5951.392 78.216 0.000
5951.642 78.215 0.000
5951.892 78.215 0.000
5952.142 78.215 0.000
5952.392 78.215 0.000
5952.642 78.215 0.000
5952.892 78.215 0.000
5953.142 78.215 0.000
5953.392 78.215 0.000
5953.642 78.215 0.000
5953.892 78.215 0.000
5954.142 78.214 0.000
5954.392 78.214 0.000
5954.642 78.214 0.000
5954.892 78.214 0.000
5955.142 78.214 0.000
5955.392 78.214 0.000
5955.642 78.214 0.000
5955.892 78.214 0.000
5956.142 78.214 0.000
5956.392 78.213 0.000
5956.642 78.213 0.000
5956.892 78.213 0.000
5957.142 78.213 0.000
5957.392 78.213 0.000
5957.642 78.213 0.000
5957.892 78.213 0.000
5958.142 78.213 0.000
5958.392 78.213 0.000
5958.642 78.213 0.000
5958.892 78.212 0.000
5959.142 78.212 0.000
5959.392 78.212 0.000
5959.642 78.212 0.000
5959.892 78.212 0.000
5960.142 78.212 0.000
5960.392 78.212 0.000
5960.642 78.212 0.000
5960.892 78.212 0.000
5961.142 78.211 0.000
5961.392 78.211 0.000
5961.642 78.211 0.000
5961.892 78.211 0.000
5962.142 78.211 0.000
5962.392 78.211 0.000
5962.642 78.211 0.000
5962.892 78.211 0.000
5963.142 78.211 0.000
5963.392 78.211 0.000
5963.642 78.210 0.000
5963.892 78.210 0.000
5964.142 78.210 0.000
5964.392 78.210 0.000
5964.642 78.210 0.000
5964.892 78.210 0.000
5965.142 78.210 0.000
5965.392 78.210 0.000
5965.642 78.210 0.000
5965.892 78.209 0.000
5966.142 78.209 0.000
5966.392 78.209 0.000
5966.642 78.209 0.000
5966.892 78.209 0.000
5967.142 78.209 0.000
5967.392 78.209 0.000
5967.642 78.209 0.000
5967.892 78.209 0.000
5968.142 78.209 0.000
5968.392 78.208 0.000
5968.642 78.208 0.000
5968.892 78.208 0.000
5969.142 78.208 0.000
5969.392 78.208 0.000
5969.642 78.208 0.000
5969.892 78.208 0.000
5970.142 78.208 0.000
5970.392 78.208 0.000
5970.642 78.207 0.000
5970.892 78.207 0.000
5971.142 78.207 0.000
5971.392 78.207 0.000
5971.642 78.207 0.000
5971.892 78.207 0.000
5972.142 78.207 0.000
5972.392 78.207 0.000
5972.642 78.207 0.000
5972.892 78.206 0.000
5973.142 78.206 0.000
5973.392 78.206 0.000
5973.642 78.206 0.000
5973.892 78.206 0.000
5974.142 78.206 0.000
5974.392 78.206 0.000
5974.642 78.206 0.000
5974.892 78.206 0.000
5975.142 78.206 0.000
5975.392 78.205 0.000
5975.642 78.205 0.000
5975.892 78.205 0.000
5976.142 78.205 0.000
5976.392 78.205 0.000
5976.642 78.205 0.000
5976.892 78.205 0.000
5977.142 78.205 0.000
5977.392 78.205 0.000
5977.642 78.204 0.000
5977.892 78.204 0.000
5978.142 78.204 0.000
5978.392 78.204 0.000
5978.642 78.204 0.000
5978.892 78.204 0.000
5979.142 78.204 0.000
5979.392 78.204 0.000
5979.642 78.204 0.000
5979.892 78.203 0.000
5980.142 78.203 0.000
5980.392 78.203 0.000
5980.642 78.203 0.000
5980.892 78.203 0.000
5981.142 78.203 0.000
5981.392 78.203 0.000
5981.642 78.203 0.000
5981.892 78.203 0.000
5982.142 78.202 0.000
5982.392 78.202 0.000
5982.642 78.202 0.000
5982.892 78.202 0.000
5983.142 78.202 0.000
5983.392 78.202 0.000
5983.642 78.202 0.000
5983.892 78.202 0.000
5984.142 78.202 0.000
5984.392 78.201 0.000
5984.642 78.201 0.000
5984.892 78.201 0.000
5985.142 78.201 0.000
5985.392 78.201 0.000
5985.642 78.201 0.000
5985.892 78.201 0.000
5986.142 78.201 0.000
5986.392 78.201 0.000
5986.642 78.200 0.000
5986.892 78.200 0.000
5987.142 78.200 0.000
5987.392 78.200 0.000
5987.642 78.200 0.000
5987.892 78.200 0.000
5988.142 78.200 0.000
5988.392 78.200 0.000
5988.642 78.200 0.000
5988.892 78.199 0.000
5989.142 78.199 0.000
5989.392 78.199 0.000
5989.642 78.199 0.000
5989.892 78.199 0.000
5990.142 78.199 0.000
5990.392 78.199 0.000
5990.642 78.199 0.000
5990.892 78.199 0.000
5991.142 78.198 0.000
5991.392 78.198 0.000
5991.642 78.198 0.000
5991.892 78.198 0.000
5992.142 78.198 0.000
5992.392 78.198 0.000
5992.642 78.198 0.000
5992.892 78.198 0.000
5993.142 78.198 0.000
5993.392 78.197 0.000
5993.642 78.197 0.000
5993.892 78.197 0.000
5994.142 78.197 0.000
5994.392 78.197 0.000
5994.642 78.197 0.000
5994.892 78.197 0.000
5995.142 78.197 0.000
5995.392 78.197 0.000
5995.642 78.196 0.000
5995.892 78.196 0.000
5996.142 78.196 0.000
5996.392 78.196 0.000
5996.642 78.196 0.000
5996.892 78.196 0.000
5997.142 78.196 0.000
5997.392 78.196 0.000
5997.642 78.196 0.000
5997.892 78.195 0.000
5998.142 78.195 0.000
5998.392 78.195 0.000
5998.642 78.195 0.000
5998.892 78.195 0.000
5999.142 78.195 0.000
5999.392 78.195 0.000
5999.642 78.195 0.000
5999.892 78.195 0.000
6000.142 78.194 0.000
6000.392 78.194 0.000
6000.642 78.194 0.000
6000.892 78.194 0.000
6001.142 78.194 0.000
6001.392 78.194 0.000
6001.642 78.194 0.000
6001.892 78.194 0.000
6002.142 78.194 0.000
6002.392 78.193 0.000
6002.642 78.193 0.000
6002.892 78.193 0.000
6003.142 78.193 0.000
6003.392 78.193 0.000
6003.642 78.193 0.000
6003.892 78.193 0.000
6004.142 78.193 0.000
6004.392 78.192 0.000
6004.642 78.192 0.000
6004.892 78.192 0.000
6005.142 78.192 0.000
6005.392 78.192 0.000
6005.642 78.192 0.000
6005.892 78.192 0.000
6006.142 78.192 0.000
6006.392 78.192 0.000
6006.642 78.191 0.000
6006.892 78.191 0.000
6007.142 78.191 0.000
6007.392 78.191 0.000
6007.642 78.191 0.000
6007.892 78.191 0.000
6008.142 78.191 0.000
6008.392 78.191 0.000
6008.642 78.191 0.000
6008.892 78.190 0.000
6009.142 78.190 0.000
6009.392 78.190 0.000
6009.642 78.190 0.000
6009.892 78.190 0.000
6010.142 78.190 0.000
6010.392 78.190 0.000
6010.642 78.190 0.000
6010.892 78.189 0.000
6011.142 78.189 0.000
6011.392 78.189 0.000
6011.642 78.189 0.000
6011.892 78.189 0.000
6012.142 78.189 0.000
6012.392 78.189 0.000
6012.642 78.189 0.000
6012.892 78.189 0.000
6013.142 78.188 0.000
6013.392 78.188 0.000
6013.642 78.188 0.000
6013.892 78.188 0.000
6014.142 78.188 0.000
6014.392 78.188 0.000
6014.642 78.188 0.000
6014.892 78.188 0.000
6015.142 78.188 0.000
6015.392 78.187 0.000
6015.642 78.187 0.000
6015.892 78.187 0.000
6016.142 78.187 0.000
6016.392 78.187 0.000
6016.642 78.187 0.000
6016.892 78.187 0.000
6017.142 78.187 0.000
6017.392 78.186 0.000
6017.642 78.186 0.000
6017.892 78.186 0.000
6018.142 78.186 0.000
6018.392 78.186 0.000
6018.642 78.186 0.000
6018.892 78.186 0.000
6019.142 78.186 0.000
6019.392 78.185 0.000
6019.642 78.185 0.000
6019.892 78.185 0.000
6020.142 78.185 0.000
6020.392 78.185 0.000
6020.642 78.185 0.000
6020.892 78.185 0.000
6021.142 78.185 0.000
6021.392 78.185 0.000
6021.642 78.184 0.000
6021.892 78.184 0.000
6022.142 78.184 0.000
6022.392 78.184 0.000
6022.642 78.184 0.000
6022.892 78.184 0.000
6023.142 78.184 0.000
6023.392 78.184 0.000
6023.642 78.183 0.000
6023.892 78.183 0.000
6024.142 78.183 0.000
6024.392 78.183 0.000
6024.642 78.183 0.000
6024.892 78.183 0.000
6025.142 78.183 0.000
6025.392 78.183 0.000
6025.642 78.183 0.000
6025.892 78.182 0.000
6026.142 78.182 0.000
6026.392 78.182 0.000
6026.642 78.182 0.000
6026.892 78.182 0.000
6027.142 78.182 0.000
6027.392 78.182 0.000
6027.642 78.182 0.000
6027.892 78.181 0.000
6028.142 78.181 0.000
6028.392 78.181 0.000
6028.642 78.181 0.000
6028.892 78.181 0.000
6029.142 78.181 0.000
6029.392 78.181 0.000
6029.642 78.181 0.000
6029.892 78.180 0.000
6030.142 78.180 0.000
6030.392 78.180 0.000
6030.642 78.180 0.000
6030.892 78.180 0.000
6031.142 78.180 0.000
6031.392 78.180 0.000
6031.642 78.180 0.000
6031.892 78.179 0.000
6032.142 78.179 0.000
6032.392 78.179 0.000
6032.642 78.179 0.000
6032.892 78.179 0.000
6033.142 78.179 0.000
6033.392 78.179 0.000
6033.642 78.179 0.000
6033.892 78.179 0.000
6034.142 78.178 0.000
6034.392 78.178 0.000
6034.642 78.178 0.000
6034.892 78.178 0.000
6035.142 78.178 0.000
6035.392 78.178 0.000
6035.642 78.178 0.000
6035.892 78.178 0.000
6036.142 78.177 0.000
6036.392 78.177 0.000
6036.642 78.177 0.000
6036.892 78.177 0.000
6037.142 78.177 0.000
6037.392 78.177 0.000
6037.642 78.177 0.000
6037.892 78.177 0.000
6038.142 78.176 0.000
6038.392 78.176 0.000
6038.642 78.176 0.000
6038.892 78.176 0.000
6039.142 78.176 0.000
6039.392 78.176 0.000
6039.642 78.176 0.000
6039.892 78.176 0.000
6040.142 78.175 0.000
6040.392 78.175 0.000
6040.642 78.175 0.000
6040.892 78.175 0.000
6041.142 78.175 0.000
6041.392 78.175 0.000
6041.642 78.175 0.000
6041.892 78.175 0.000
6042.142 78.174 0.000
6042.392 78.174 0.000
6042.642 78.174 0.000
6042.892 78.174 0.000
6043.142 78.174 0.000
6043.392 78.174 0.000
6043.642 78.174 0.000
6043.892 78.174 0.000
6044.142 78.173 0.000
6044.392 78.173 0.000
6044.642 78.173 0.000
6044.892 78.173 0.000
6045.142 78.173 0.000
6045.392 78.173 0.000
6045.642 78.173 0.000
6045.892 78.173 0.000
6046.142 78.172 0.000
6046.392 78.172 0.000
6046.642 78.172 0.000
6046.892 78.172 0.000
6047.142 78.172 0.000
6047.392 78.172 0.000
6047.642 78.172 0.000
6047.892 78.172 0.000
6048.142 78.171 0.000
6048.392 78.171 0.000
6048.642 78.171 0.000
6048.892 78.171 0.000
6049.142 78.171 0.000
6049.392 78.171 0.000
6049.642 78.171 0.000
6049.892 78.171 0.000
6050.142 78.170 0.000
6050.392 78.170 0.000
6050.642 78.170 0.000
6050.892 78.170 0.000
6051.142 78.170 0.000
6051.392 78.170 0.000
6051.642 78.170 0.000
6051.892 78.170 0.000
6052.142 78.169 0.000
6052.392 78.169 0.000
6052.642 78.169 0.000
6052.892 78.169 0.000
6053.142 78.169 0.000
6053.392 78.169 0.000
6053.642 78.169 0.000
6053.892 78.168 0.000
6054.142 78.168 0.000
6054.392 78.168 0.000
6054.642 78.168 0.000
6054.892 78.168 0.000
6055.142 78.168 0.000
6055.392 78.168 0.000
6055.642 78.168 0.000
6055.892 78.167 0.000
6056.142 78.167 0.000
6056.392 78.167 0.000
6056.642 78.167 0.000
6056.892 78.167 0.000
6057.142 78.167 0.000
6057.392 78.167 0.000
6057.642 78.167 0.000
6057.892 78.166 0.000
6058.142 78.166 0.000
6058.392 78.166 0.000
6058.642 78.166 0.000
6058.892 78.166 0.000
6059.142 78.166 0.000
6059.392 78.166 0.000
6059.642 78.166 0.000
6059.892 78.165 0.000
6060.142 78.165 0.000
6060.392 78.165 0.000
6060.642 78.165 0.000
6060.892 78.165 0.000
6061.142 78.165 0.000
6061.392 78.165 0.000
6061.642 78.164 0.000
6061.892 78.164 0.000
6062.142 78.164 0.000
6062.392 78.164 0.000
6062.642 78.164 0.000
6062.892 78.164 0.000
6063.142 78.164 0.000
6063.392 78.164 0.000
6063.642 78.163 0.000
6063.892 78.163 0.000
6064.142 78.163 0.000
6064.392 78.163 0.000
6064.642 78.163 0.000
6064.892 78.163 0.000
6065.142 78.163 0.000
6065.392 78.163 0.000
6065.642 78.162 0.000
6065.892 78.162 0.000
6066.142 78.162 0.000
6066.392 78.162 0.000
6066.642 78.162 0.000
6066.892 78.162 0.000
6067.142 78.162 0.000
6067.392 78.161 0.000
6067.642 78.161 0.000
6067.892 78.161 0.000
6068.142 78.161 0.000
6068.392 78.161 0.000
6068.642 78.161 0.000
6068.892 78.161 0.000
6069.142 78.161 0.000
6069.392 78.160 0.000
6069.642 78.160 0.000
6069.892 78.160 0.000
6070.142 78.160 0.000
6070.392 78.160 0.000
6070.642 78.160 0.000
6070.892 78.160 0.000
6071.142 78.159 0.000
6071.392 78.159 0.000
6071.642 78.159 0.000
6071.892 78.159 0.000
6072.142 78.159 0.000
6072.392 78.159 0.000
6072.642 78.159 0.000
6072.892 78.159 0.000
6073.142 78.158 0.000
6073.392 78.158 0.000
6073.642 78.158 0.000
6073.892 78.158 0.000
6074.142 78.158 0.000
6074.392 78.158 0.000
6074.642 78.158 0.000
6074.892 78.157 0.000
6075.142 78.157 0.000
6075.392 78.157 0.000
6075.642 78.157 0.000
6075.892 78.157 0.000
6076.142 78.157 0.000
6076.392 78.157 0.000
6076.642 78.156 0.000
6076.892 78.156 0.000
6077.142 78.156 0.000
6077.392 78.156 0.000
6077.642 78.156 0.000
6077.892 78.156 0.000
6078.142 78.156 0.000
6078.392 78.156 0.000
6078.642 78.155 0.000
6078.892 78.155 0.000
6079.142 78.155 0.000
6079.392 78.155 0.000
6079.642 78.155 0.000
6079.892 78.155 0.000
6080.142 78.155 0.000
6080.392 78.154 0.000
6080.642 78.154 0.000
6080.892 78.154 0.000
6081.142 78.154 0.000
6081.392 78.154 0.000
6081.642 78.154 0.000
6081.892 78.154 0.000
6082.142 78.153 0.000
6082.392 78.153 0.000
6082.642 78.153 0.000
6082.892 78.153 0.000
6083.142 78.153 0.000
6083.392 78.153 0.000
6083.642 78.153 0.000
6083.892 78.153 0.000
6084.142 78.152 0.000
6084.392 78.152 0.000
6084.642 78.152 0.000
6084.892 78.152 0.000
6085.142 78.152 0.000
6085.392 78.152 0.000
6085.642 78.152 0.000
6085.892 78.151 0.000
6086.142 78.151 0.000
6086.392 78.151 0.000
6086.642 78.151 0.000
6086.892 78.151 0.000
6087.142 78.151 0.000
6087.392 78.151 0.000
6087.642 78.150 0.000
6087.892 78.150 0.000
6088.142 78.150 0.000
6088.392 78.150 0.000
6088.642 78.150 0.000
6088.892 78.150 0.000
6089.142 78.150 0.000
6089.392 78.149 0.000
6089.642 78.149 0.000
6089.892 78.149 0.000
6090.142 78.149 0.000
6090.392 78.149 0.000
6090.642 78.149 0.000
6090.892 78.149 0.000
6091.142 78.148 0.000
6091.392 78.148 0.000
6091.642 78.148 0.000
6091.892 78.148 0.000
6092.142 78.148 0.000
6092.392 78.148 0.000
6092.642 78.148 0.000
6092.892 78.148 0.000
6093.142 78.147 0.000
6093.392 78.147 0.000
6093.642 78.147 0.000
6093.892 78.147 0.000
6094.142 78.147 0.000
6094.392 78.147 0.000
6094.642 78.147 0.000
6094.892 78.146 0.000
6095.142 78.146 0.000
6095.392 78.146 0.000
6095.642 78.146 0.000
6095.892 78.146 0.000
6096.142 78.146 0.000
6096.392 78.146 0.000
6096.642 78.145 0.000
6096.892 78.145 0.000
6097.142 78.145 0.000
6097.392 78.145 0.000
6097.642 78.145 0.000
6097.892 78.145 0.000
6098.142 78.145 0.000
6098.392 78.144 0.000
6098.642 78.144 0.000
6098.892 78.144 0.000
6099.142 78.144 0.000
6099.392 78.144 0.000
6099.642 78.144 0.000
6099.892 78.144 0.000
6100.142 78.143 0.000
6100.392 78.143 0.000
6100.642 78.143 0.000
6100.892 78.143 0.000
6101.142 78.143 0.000
6101.392 78.143 0.000
6101.642 78.143 0.000
6101.892 78.142 0.000
6102.142 78.142 0.000
6102.392 78.142 0.000
6102.642 78.142 0.000
6102.892 78.142 0.000
6103.142 78.142 0.000
6103.392 78.142 0.000
6103.642 78.141 0.000
6103.892 78.141 0.000
6104.142 78.141 0.000
6104.392 78.141 0.000
6104.642 78.141 0.000
6104.892 78.141 0.000
6105.142 78.140 0.000
6105.392 78.140 0.000
6105.642 78.140 0.000
6105.892 78.140 0.000
6106.142 78.140 0.000
6106.392 78.140 0.000
6106.642 78.140 0.000
6106.892 78.139 0.000
6107.142 78.139 0.000
6107.392 78.139 0.000
6107.642 78.139 0.000
6107.892 78.139 0.000
6108.142 78.139 0.000
6108.392 78.139 0.000
6108.642 78.138 0.000
6108.892 78.138 0.000
6109.142 78.138 0.000
6109.392 78.138 0.000
6109.642 78.138 0.000
6109.892 78.138 0.000
6110.142 78.138 0.000
6110.392 78.137 0.000
6110.642 78.137 0.000
6110.892 78.137 0.000
6111.142 78.137 0.000
6111.392 78.137 0.000
6111.642 78.137 0.000
6111.892 78.137 0.000
6112.142 78.136 0.000
6112.392 78.136 0.000
6112.642 78.136 0.000
6112.892 78.136 0.000
6113.142 78.136 0.000
6113.392 78.136 0.000
6113.642 78.135 0.000
6113.892 78.135 0.000
6114.142 78.135 0.000
6114.392 78.135 0.000
6114.642 78.135 0.000
6114.892 78.135 0.000
6115.142 78.135 0.000
6115.392 78.134 0.000
6115.642 78.134 0.000
6115.892 78.134 0.000
6116.142 78.134 0.000
6116.392 78.134 0.000
6116.642 78.134 0.000
6116.892 78.134 0.000
6117.142 78.133 0.000
6117.392 78.133 0.000
6117.642 78.133 0.000
6117.892 78.133 0.000
6118.142 78.133 0.000
6118.392 78.133 0.000
6118.642 78.132 0.000
6118.892 78.132 0.000
6119.142 78.132 0.000
6119.392 78.132 0.000
6119.642 78.132 0.000
6119.892 78.132 0.000
6120.142 78.132 0.000
6120.392 78.131 0.000
6120.642 78.131 0.000
6120.892 78.131 0.000
6121.142 78.131 0.000
6121.392 78.131 0.000
6121.642 78.131 0.000
6121.892 78.131 0.000
6122.142 78.130 0.000
